Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalLuasArea,UsiaRumah,TotalKamarMandi,AreaRatio
363,85,3,64.0,7301,1,3,3,0,0,0,7,2,2,0,6,7,5,2003,2003,1,1,6,6,1,500.0,2,4,3,3,3,3,5,0,5,0,0,0,1,0,1,4,495,1427,0,1922,0,0,3,0,4,1,2,7,6,1,0,3,2003.0,1,2,672,4,4,2,0,0,177,0,0,0,0,7,2009,3,4,198500,1922,6,3,0.26325160936857966
364,160,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,6,8,1972,2007,1,1,6,6,1,510.0,3,4,1,3,3,3,0,162,5,0,321,483,1,2,1,4,483,504,0,987,0,0,1,1,2,1,2,5,6,0,2,5,1972.0,2,1,264,4,4,2,250,0,0,0,0,0,0,5,2009,8,4,118000,1470,37,2,0.5875
365,60,3,69.0,18800,1,0,3,0,2,0,14,2,2,0,5,6,5,1976,1976,1,1,6,6,1,120.0,3,4,2,2,3,2,2,712,5,0,84,796,1,4,1,4,790,784,0,1574,1,0,2,1,3,1,3,6,6,1,4,1,1976.0,0,2,566,4,4,2,306,111,0,0,0,0,0,7,2006,8,4,190000,2370,30,4,0.08372340425531914
366,70,4,59.0,10690,1,3,3,0,4,0,9,2,2,0,5,5,7,1920,1997,3,1,12,13,1,0.0,3,2,1,3,0,3,4,456,5,0,216,672,1,2,1,0,672,672,0,1344,0,0,1,0,3,1,3,6,6,0,2,5,1964.0,2,1,468,4,1,2,0,128,218,0,0,0,0,7,2009,8,4,147000,2016,89,1,0.1257249766136576
367,20,3,69.0,9500,1,0,3,0,4,0,12,2,2,0,2,6,5,1963,1963,1,1,9,10,1,247.0,3,4,1,2,3,3,1,609,5,0,785,1394,1,2,1,4,1394,0,0,1394,1,0,1,1,3,1,3,6,6,2,2,1,1963.0,1,2,514,4,4,2,0,76,0,0,185,0,0,7,2009,8,4,159000,2788,46,3,0.14673684210526317
368,80,3,101.0,9150,1,0,3,0,0,0,12,2,2,0,7,6,5,1962,1962,1,5,9,10,1,305.0,3,4,1,2,3,1,2,371,5,0,728,1099,1,2,1,4,1431,0,0,1431,0,1,1,0,3,1,3,6,6,1,2,2,1962.0,1,1,296,4,4,2,64,110,0,0,0,0,0,12,2008,8,4,165000,2530,46,2,0.15639344262295082
369,20,3,78.0,7800,1,3,3,0,4,0,12,2,2,0,2,5,6,1954,1954,1,1,6,6,1,200.0,3,4,2,3,3,3,3,540,5,0,728,1268,1,2,1,4,1268,0,0,1268,0,0,1,0,2,1,3,7,6,1,2,1,1954.0,0,1,244,4,4,2,0,98,0,0,0,0,0,3,2010,8,4,132000,2536,56,1,0.16256410256410256
370,20,3,69.0,9830,1,0,3,0,0,0,12,2,2,0,2,5,7,1959,2006,1,1,13,14,1,0.0,3,2,1,3,3,3,0,72,4,258,733,1063,1,0,1,4,1287,0,0,1287,1,0,1,0,3,1,2,7,6,1,2,5,1997.0,0,2,576,4,4,2,364,17,0,0,182,0,0,3,2010,8,4,162000,2350,51,2,0.1309257375381485
371,60,3,69.0,8121,1,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,953,953,1,0,1,4,953,711,0,1664,0,0,2,1,3,1,3,7,6,1,4,1,2000.0,1,2,460,4,4,2,100,40,0,0,0,0,0,1,2006,8,4,172400,2617,6,3,0.20490087427656692
372,50,3,80.0,17120,1,3,3,0,4,0,4,1,2,0,0,4,4,1959,1959,1,1,14,10,1,0.0,3,4,1,3,3,3,5,0,5,0,0,0,1,4,1,4,1120,468,0,1588,0,0,2,0,4,1,3,7,3,1,2,5,1991.0,0,2,680,4,4,0,0,59,0,0,0,0,0,7,2008,8,4,134432,1588,49,2,0.0927570093457944
373,120,3,50.0,7175,1,3,3,0,4,0,20,2,2,4,2,6,5,1984,1984,1,1,9,10,1,0.0,3,4,1,2,3,3,0,623,3,121,0,744,1,4,1,4,752,0,0,752,1,0,1,0,2,1,3,4,6,0,2,1,1984.0,2,1,264,4,4,2,353,0,0,0,90,0,0,2,2010,8,4,125000,1496,26,2,0.10480836236933798
374,20,3,79.0,10634,1,3,3,0,4,0,12,2,2,0,2,5,6,1953,1953,1,1,8,8,1,0.0,3,4,2,3,3,3,1,428,3,180,0,608,1,4,1,4,1319,0,0,1319,1,0,1,0,3,1,3,5,3,0,2,1,1953.0,2,1,270,4,4,2,66,0,0,0,0,0,0,11,2009,8,4,123000,1927,56,2,0.12403611058867782
375,60,3,65.0,8200,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2004,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,847,847,1,0,1,4,847,1081,0,1928,0,0,2,1,4,1,2,8,6,1,2,3,2003.0,0,2,434,4,4,2,100,48,0,0,0,0,0,7,2007,8,4,219500,2775,4,3,0.23512195121951218
376,30,3,69.0,10020,1,0,2,0,4,2,7,2,2,0,2,1,1,1922,1950,1,1,13,14,1,0.0,1,1,0,1,2,1,1,350,5,0,333,683,1,2,0,0,904,0,0,904,1,0,0,1,1,1,1,4,0,0,2,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,0,3,2009,8,4,61000,1587,87,2,0.09021956087824351
377,85,3,57.0,8846,1,0,3,0,1,0,5,2,2,0,6,5,5,1996,1996,1,1,12,13,1,0.0,2,4,2,2,3,0,2,298,5,0,572,870,1,0,1,4,914,0,0,914,0,0,1,0,2,1,3,5,6,0,2,5,1998.0,2,2,576,4,4,2,0,0,0,0,0,0,0,7,2006,8,4,148000,1784,10,1,0.10332353606149672
378,60,1,102.0,11143,1,0,3,0,0,0,21,2,2,0,5,8,5,2004,2005,1,1,5,5,1,0.0,2,4,2,2,3,3,5,0,5,0,1580,1580,1,0,1,4,1580,886,0,2466,0,0,3,0,4,1,2,8,6,1,2,1,2004.0,1,2,610,4,4,2,159,214,0,0,0,0,0,12,2007,8,4,340000,4046,3,3,0.2213048550659607
379,20,3,88.0,11394,1,3,3,0,0,0,22,2,2,0,2,9,2,2010,2010,3,1,12,13,2,350.0,2,4,2,0,3,0,2,1445,5,0,411,1856,1,0,1,4,1856,0,0,1856,1,0,1,1,1,1,0,8,6,1,0,1,2010.0,0,3,834,4,4,2,113,0,0,0,0,0,0,6,2010,6,5,394432,3712,0,3,0.1628927505704757
380,60,3,60.0,8123,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,1,16.0,3,4,2,2,3,3,5,0,5,0,982,982,1,0,1,4,1007,793,0,1800,0,0,2,1,3,1,3,7,6,1,4,1,2000.0,0,2,463,4,4,2,100,63,0,0,0,0,0,6,2009,8,4,179000,2782,9,3,0.2215930075095408
381,50,3,50.0,5000,1,3,3,0,4,0,18,2,2,0,0,5,6,1924,1950,1,1,3,14,1,0.0,3,4,0,3,3,3,3,218,5,0,808,1026,1,4,1,4,1026,665,0,1691,0,0,2,0,3,1,2,6,6,1,2,5,1924.0,2,1,308,4,4,2,0,0,242,0,0,0,0,5,2010,8,4,127000,2717,86,2,0.3382
382,20,1,60.0,7200,1,3,3,0,4,0,21,2,2,0,2,7,5,2006,2006,1,1,12,13,1,0.0,2,4,2,2,1,3,5,0,5,0,1293,1293,1,0,1,4,1301,0,0,1301,1,0,2,0,2,1,2,5,6,1,2,1,2006.0,1,2,572,4,4,2,216,121,0,0,0,0,0,8,2006,6,5,187750,2594,0,3,0.18069444444444444
383,60,3,79.0,9245,1,0,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,1,0.0,2,4,2,2,3,0,5,0,5,0,939,939,1,0,1,4,939,858,0,1797,0,0,2,1,3,1,2,8,6,0,2,1,2006.0,1,2,639,4,4,2,144,53,0,0,0,0,0,4,2007,8,4,213500,2736,1,3,0.19437533802055165
384,45,2,60.0,9000,1,3,3,0,0,0,20,2,2,0,1,6,3,1928,1950,1,1,13,14,1,0.0,3,4,0,1,0,3,5,0,5,0,784,784,1,4,0,0,784,0,0,784,0,0,1,0,2,1,3,5,6,0,2,5,1950.0,2,2,360,1,1,0,0,0,91,0,0,0,0,10,2009,8,4,76000,1568,81,1,0.08711111111111111
385,60,3,69.0,53107,1,1,2,0,0,1,4,1,2,0,5,6,5,1992,1992,1,1,6,6,1,0.0,2,4,2,2,3,0,2,985,5,0,595,1580,1,0,1,4,1079,874,0,1953,1,0,2,1,3,1,2,9,6,2,1,1,1992.0,0,2,501,4,4,2,216,231,0,0,0,0,0,6,2007,8,4,240000,3533,15,4,0.036774813113148924
386,120,3,43.0,3182,1,3,3,0,4,0,0,2,2,4,2,8,5,2004,2005,1,1,12,13,1,16.0,2,4,2,2,3,3,2,24,5,0,1232,1256,1,0,1,4,1269,0,0,1269,0,0,2,0,2,1,2,6,6,1,4,1,2004.0,0,2,430,4,4,2,146,20,0,0,144,0,0,4,2010,8,4,192000,2525,6,2,0.3988057825267128
387,50,3,58.0,8410,1,3,3,0,2,0,7,1,2,0,0,5,3,1910,1996,2,1,13,13,1,0.0,3,1,2,3,3,3,5,0,5,0,658,658,1,4,1,4,658,526,0,1184,0,0,1,0,5,1,3,8,6,0,2,1,1980.0,2,0,0,4,4,0,0,151,0,0,0,0,0,5,2006,8,1,81000,1842,96,1,0.14078478002378123
388,80,3,72.0,7200,1,3,3,0,4,0,7,2,2,0,7,6,6,1976,1976,3,1,8,8,1,255.0,3,4,1,3,3,0,0,631,5,0,410,1041,1,0,1,4,1125,0,0,1125,1,0,1,0,3,1,3,6,6,1,1,5,1977.0,2,1,352,4,4,2,296,0,0,0,0,0,0,10,2009,8,0,125000,2166,33,2,0.15625
389,20,3,93.0,9382,1,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,1,12,13,1,125.0,2,4,2,2,3,3,5,0,5,0,1468,1468,1,0,1,4,1479,0,0,1479,0,0,2,0,3,1,2,6,6,0,2,1,1999.0,1,2,577,4,4,2,120,25,0,0,0,0,0,7,2008,8,4,191000,2947,9,2,0.15764229375399702
390,60,3,96.0,12474,1,3,3,0,4,0,16,2,2,0,5,10,5,2007,2008,1,1,12,13,2,272.0,0,4,2,0,3,0,2,1280,5,0,402,1682,1,0,1,4,1742,590,0,2332,1,0,2,1,3,1,0,9,6,1,0,3,2008.0,0,3,846,4,4,2,196,134,0,0,0,0,0,8,2008,6,5,426000,4014,1,4,0.18694885361552027
391,50,3,50.0,8405,1,3,3,0,4,0,7,2,2,0,0,5,8,1900,1950,1,1,8,8,1,0.0,3,4,0,3,1,3,4,241,1,391,229,861,1,0,1,4,961,406,0,1367,1,0,1,0,4,1,3,7,6,0,2,5,1978.0,2,1,384,4,4,2,0,130,112,0,0,0,0,4,2008,8,4,119000,2228,108,2,0.16264128494943486
392,60,3,71.0,12209,1,0,3,0,1,0,11,2,2,0,5,6,5,2001,2002,1,1,12,13,1,0.0,3,4,2,0,3,3,0,690,5,0,114,804,1,0,1,4,804,1157,0,1961,1,0,2,1,3,1,2,7,6,1,4,3,2001.0,0,2,560,4,4,2,125,192,0,0,0,0,0,6,2009,8,4,215000,2765,8,4,0.1606192153329511
393,20,3,69.0,8339,1,0,3,0,4,0,12,2,2,0,2,5,7,1959,1959,1,1,8,8,1,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,4,1,4,882,0,0,882,0,0,1,0,3,1,3,5,6,0,2,1,1959.0,1,1,294,4,4,2,0,0,0,0,0,0,1200,7,2007,8,4,106500,882,48,1,0.10576807770715912
394,30,3,69.0,7446,1,3,3,0,0,0,3,1,2,0,2,4,5,1941,1950,1,1,14,15,1,0.0,3,4,1,3,3,3,4,266,5,0,522,788,1,4,1,0,788,0,0,788,0,0,1,0,2,1,3,4,6,2,4,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,0,4,2006,8,0,100000,1576,65,1,0.10582863282299221
395,50,3,60.0,10134,1,3,3,0,4,0,17,2,2,0,0,5,6,1940,1950,1,1,8,8,1,0.0,3,4,1,3,3,3,5,0,5,0,735,735,1,2,1,0,735,299,0,1034,0,0,1,0,2,1,3,5,6,0,2,5,1940.0,2,1,240,4,4,2,0,39,0,0,0,0,0,7,2007,8,4,109000,1769,67,1,0.10203276100256561
396,20,3,68.0,9571,1,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,1,1,13,14,1,0.0,3,4,1,3,3,0,1,739,5,0,405,1144,1,4,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,2,1,1956.0,2,1,596,4,4,2,44,0,0,0,0,0,0,6,2010,8,4,129000,2288,54,2,0.11952774004806185
397,20,3,60.0,7200,1,3,2,0,4,0,5,2,2,0,2,5,5,1972,1972,3,1,8,8,1,0.0,3,4,1,3,3,0,4,777,5,0,117,894,1,4,1,4,894,0,0,894,0,0,1,0,2,1,3,6,6,0,2,5,1985.0,1,2,600,4,4,2,215,0,0,0,0,0,0,9,2009,8,4,123000,1788,37,1,0.12416666666666666
398,60,3,69.0,7590,1,3,3,0,4,0,12,4,2,0,5,5,5,1962,1962,1,1,12,13,1,288.0,3,4,1,3,3,3,0,540,5,0,324,864,1,4,1,4,876,936,0,1812,0,0,2,0,4,1,3,8,6,1,4,1,1962.0,1,1,264,4,4,2,0,168,0,0,0,0,0,7,2007,8,4,169500,2676,45,2,0.23873517786561266
399,30,4,60.0,8967,1,3,3,0,0,0,9,2,2,0,2,5,2,1920,1950,1,1,8,8,1,0.0,3,1,0,1,2,3,5,0,5,0,961,961,1,2,1,3,1077,0,0,1077,0,0,1,0,2,1,3,6,1,0,2,5,1920.0,2,1,338,3,3,0,0,0,0,0,0,0,0,11,2007,8,0,67000,2038,87,1,0.12010705921712947
400,60,1,65.0,8125,1,3,3,0,4,0,21,2,2,0,5,7,5,2006,2007,1,1,5,5,2,100.0,2,4,2,2,3,3,2,812,5,0,280,1092,1,0,1,4,1112,438,0,1550,1,0,2,0,2,1,2,7,6,0,2,1,2007.0,0,2,438,4,4,2,0,168,0,0,0,0,0,10,2009,8,4,241000,2642,3,3,0.19076923076923077
401,120,3,38.0,14963,1,1,3,0,4,0,24,2,2,4,2,8,5,1996,1996,1,1,3,3,1,0.0,2,4,2,2,3,3,2,786,5,0,474,1260,1,0,1,4,1288,0,0,1288,1,0,1,1,1,1,0,4,6,2,2,1,1996.0,0,2,500,4,4,2,120,30,0,0,224,0,0,12,2008,8,4,245500,2548,12,3,0.08607899485397313
402,20,3,65.0,8767,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,1,0.0,2,4,2,2,3,0,2,24,5,0,1286,1310,1,0,1,4,1310,0,0,1310,0,0,2,0,3,1,2,6,6,1,2,1,2005.0,0,2,400,4,4,2,0,0,0,0,0,0,0,7,2006,6,5,164990,2620,1,2,0.14942397627466636
403,30,3,60.0,10200,1,3,3,0,4,0,19,2,2,0,2,5,8,1940,1997,1,1,13,14,1,0.0,3,4,2,3,3,3,5,0,5,0,672,672,1,0,1,4,672,0,0,672,0,0,1,0,2,1,3,4,6,0,2,5,1940.0,2,1,240,4,4,0,168,0,0,0,0,0,0,8,2008,8,4,108000,1344,68,1,0.06588235294117648
404,60,3,93.0,12090,1,3,3,0,0,0,15,2,2,0,5,8,5,1998,1998,3,1,12,13,1,650.0,2,4,2,2,3,3,5,0,5,0,1141,1141,1,2,1,4,1165,1098,0,2263,0,0,2,1,4,1,2,10,6,1,4,3,1998.0,0,2,420,4,4,2,144,123,0,0,0,0,0,7,2006,8,0,258000,3404,8,3,0.18717948717948718
405,60,3,69.0,10364,1,0,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,8,8,1,0.0,3,4,2,2,3,3,5,0,5,0,806,806,1,2,1,4,806,766,0,1572,0,0,2,1,3,1,3,7,6,1,4,3,1995.0,0,2,373,4,4,2,0,40,0,0,0,0,0,5,2007,8,4,168000,2378,12,3,0.15167888846005403
406,20,3,69.0,9991,1,0,3,0,0,0,19,1,2,0,2,4,4,1976,1993,1,1,9,10,1,0.0,3,4,1,3,3,3,1,1116,5,0,165,1281,1,0,1,4,1620,0,0,1620,1,0,2,0,3,1,3,8,2,1,4,1,1993.0,2,2,490,4,4,2,120,78,0,0,0,0,0,6,2009,8,4,150000,2901,33,3,0.16214593133820437
407,50,3,51.0,10480,1,3,3,0,4,0,18,2,2,0,0,6,5,1936,1950,1,1,8,8,1,0.0,3,4,0,3,3,3,5,0,5,0,1064,1064,1,0,1,0,1166,0,473,1639,0,0,1,0,3,1,3,6,1,0,2,5,1936.0,2,1,240,4,4,2,0,0,0,0,0,0,0,3,2008,8,4,115000,2230,72,1,0.15639312977099237
408,70,3,63.0,15576,1,3,3,0,4,0,6,2,2,0,5,6,7,1915,1976,1,1,13,10,1,0.0,3,4,0,2,3,3,5,0,5,0,840,840,1,0,1,4,840,840,0,1680,0,0,2,0,4,1,3,8,6,0,2,1,1960.0,2,1,308,4,4,2,0,0,160,0,0,0,0,3,2008,8,4,177000,2520,93,2,0.10785824345146379
409,60,3,109.0,14154,1,3,3,0,0,0,16,2,2,0,5,7,5,2006,2006,1,1,12,13,1,350.0,2,4,2,0,1,3,5,0,5,0,1063,1063,1,0,1,4,1071,1101,0,2172,0,0,2,1,3,1,2,9,6,1,2,1,2006.0,1,3,947,4,4,2,192,62,0,0,0,0,0,8,2007,6,5,280000,3235,1,3,0.15345485375158965
410,60,1,85.0,10800,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,1,12,13,2,100.0,2,4,2,0,3,3,2,789,5,0,245,1034,1,0,1,4,1050,1028,0,2078,1,0,2,1,3,1,0,8,6,1,2,1,2008.0,0,3,836,4,4,2,0,102,0,0,0,0,0,4,2008,6,5,339750,3112,1,4,0.19240740740740742
411,20,3,68.0,9571,1,3,3,0,4,0,7,2,2,0,2,5,3,1958,1958,1,1,2,2,1,0.0,3,1,1,3,0,3,5,0,5,0,1276,1276,1,4,1,0,1276,0,0,1276,0,0,1,0,3,1,3,5,4,0,2,1,1958.0,2,1,350,4,4,2,0,0,0,0,0,0,0,6,2009,0,0,60000,2552,51,1,0.13331940236129977
412,190,3,100.0,34650,1,3,0,0,4,0,8,2,2,1,2,5,5,1955,1955,3,1,13,14,1,0.0,3,4,1,3,3,2,4,1056,5,0,0,1056,1,4,0,4,1056,0,0,1056,1,0,1,0,3,1,3,5,6,0,2,1,1955.0,0,2,572,4,4,2,264,0,0,0,0,0,0,1,2006,8,4,145000,2112,51,2,0.030476190476190476
413,20,1,69.0,4403,1,1,3,0,4,0,21,2,2,0,2,7,5,2009,2009,1,1,8,8,2,432.0,0,4,2,0,3,0,2,578,5,0,892,1470,1,0,1,4,1478,0,0,1478,1,0,2,1,2,1,2,7,6,1,2,1,2009.0,0,2,484,4,4,2,0,144,0,0,0,0,0,6,2010,6,5,222000,2948,1,4,0.33568021803315923
414,30,4,56.0,8960,1,3,3,0,4,0,17,0,2,0,2,5,6,1927,1950,1,1,14,15,1,0.0,3,4,1,3,3,3,5,0,5,0,1008,1008,1,2,1,0,1028,0,0,1028,0,0,1,0,2,1,3,5,6,1,2,5,1927.0,2,2,360,4,4,2,0,0,130,0,0,0,0,3,2010,8,4,115000,2036,83,1,0.11473214285714285
415,60,3,59.0,11228,1,1,3,0,1,0,20,2,2,0,5,7,5,1993,1993,1,1,12,13,1,0.0,2,4,2,2,3,3,1,50,2,531,499,1080,1,0,1,4,1080,1017,0,2097,0,1,2,1,3,1,2,9,6,1,4,1,1993.0,2,3,678,4,4,2,196,187,0,0,0,0,0,12,2008,8,4,228000,3177,15,4,0.18676522978268614
416,20,3,73.0,8899,1,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,1,12,13,1,0.0,2,4,2,2,3,0,2,24,5,0,1316,1340,1,0,1,4,1340,0,0,1340,0,0,2,0,3,1,2,6,6,0,2,1,2007.0,0,2,396,4,4,2,100,30,0,0,0,0,0,8,2007,6,5,181134,2680,0,2,0.15057871670974265
417,60,3,74.0,7844,1,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,1,6,6,1,203.0,3,4,1,3,3,3,0,209,5,0,463,672,1,4,1,4,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,4,1,1978.0,0,2,440,4,4,2,0,0,0,0,0,0,0,3,2006,8,4,149500,2072,28,2,0.17848036715961244
418,70,3,86.0,22420,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,1,13,12,1,0.0,3,4,0,2,3,3,1,1128,5,0,242,1370,2,4,0,0,1370,1254,0,2624,1,0,2,1,4,1,3,10,6,1,2,5,1918.0,2,3,864,4,4,0,0,0,0,0,0,0,0,11,2007,8,4,239000,3994,89,4,0.11703835860838536
419,50,3,60.0,8160,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,1,0.0,3,4,0,3,3,3,0,312,5,0,444,756,1,1,0,1,756,378,0,1134,1,0,1,1,3,1,3,7,6,0,2,5,1940.0,2,1,240,4,4,1,0,0,0,0,0,0,0,4,2007,8,1,126000,1890,67,3,0.13897058823529412
420,20,3,65.0,8450,1,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,1,12,13,1,0.0,3,4,1,3,3,3,1,775,5,0,281,1056,1,0,1,4,1056,0,0,1056,1,0,1,0,3,1,3,6,6,1,1,1,1968.0,2,1,304,4,4,2,0,85,184,0,0,0,0,7,2010,8,4,142000,2112,42,2,0.12497041420118343
421,90,4,78.0,7060,1,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,1,12,13,1,200.0,3,2,2,2,1,1,2,1309,5,0,35,1344,1,0,1,4,1344,0,0,1344,2,0,2,0,2,2,3,8,6,0,2,1,1997.0,0,4,784,4,4,2,0,0,0,0,0,0,0,11,2008,8,2,206300,2688,11,4,0.19036827195467423
422,20,3,69.0,16635,1,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,1,5,5,2,126.0,2,4,1,2,3,3,0,1246,5,0,356,1602,1,2,1,4,1602,0,0,1602,0,1,2,0,3,1,2,8,6,1,4,1,1977.0,0,2,529,4,4,2,240,0,0,0,0,0,0,6,2009,8,4,215000,3204,32,3,0.09630297565374211
423,20,3,100.0,21750,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,1,0.0,3,4,1,3,3,3,5,0,5,0,988,988,1,0,1,0,988,0,0,988,0,0,1,0,2,1,3,4,6,0,2,1,1954.0,1,2,520,4,4,0,0,0,0,0,0,0,0,2,2008,8,4,113000,1976,54,1,0.04542528735632184
424,60,3,80.0,9200,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,473.0,2,4,2,2,3,3,2,986,5,0,484,1470,1,2,1,4,1470,1160,0,2630,1,0,2,1,4,1,2,8,6,1,4,1,1998.0,0,3,696,4,4,2,0,66,0,0,0,0,0,6,2008,8,4,315000,4100,10,4,0.2858695652173913
425,20,3,72.0,9000,1,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,1,74.0,3,4,1,2,3,3,3,616,5,0,580,1196,1,2,1,0,1196,0,0,1196,1,0,1,0,2,1,3,6,6,1,2,1,1956.0,1,1,297,4,4,2,0,44,0,0,0,0,0,5,2008,8,4,139000,2392,52,2,0.1328888888888889
426,60,4,60.0,3378,1,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,1,0.0,3,2,1,3,3,3,5,0,5,0,651,651,1,2,1,4,707,682,0,1389,0,0,1,1,3,1,3,6,6,2,2,5,1947.0,2,1,240,4,4,1,0,0,126,0,0,0,0,9,2009,8,4,135000,2040,63,2,0.411190053285968
427,80,3,69.0,12800,1,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,1,13,14,1,145.0,2,4,2,2,3,1,2,1518,5,0,0,1518,1,2,1,4,1644,0,0,1644,1,1,2,0,2,1,2,5,6,1,4,1,1989.0,0,2,569,4,4,2,80,0,0,0,396,0,0,8,2009,8,4,275000,3162,20,4,0.1284375
428,20,3,77.0,8593,1,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,1,0.0,3,4,1,3,3,3,4,288,5,0,619,907,1,0,1,4,907,0,0,907,0,0,1,0,3,1,3,5,6,0,2,5,1964.0,2,1,352,4,4,2,0,0,0,0,0,0,0,7,2008,8,4,109008,1814,51,1,0.1055510299080647
429,20,3,64.0,6762,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,1,108.0,2,4,2,2,3,3,2,664,5,0,544,1208,1,0,1,4,1208,0,0,1208,1,0,2,0,2,1,2,6,6,0,2,1,2007.0,1,2,628,4,4,2,105,54,0,0,0,0,0,9,2007,6,5,195400,2416,0,3,0.17864537119195503
430,20,3,130.0,11457,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,1,0.0,3,4,1,2,3,2,2,1005,5,0,387,1392,1,4,1,4,1412,0,0,1412,1,0,2,0,3,1,2,6,6,1,4,1,1988.0,2,2,576,4,4,2,0,0,169,0,0,0,0,3,2009,8,4,175000,2804,21,3,0.12324343196299206
431,160,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,1,232.0,3,4,1,3,3,3,0,387,5,0,96,483,1,4,1,4,483,504,0,987,0,0,1,1,2,1,3,4,6,0,2,5,1971.0,2,1,264,4,4,2,0,0,0,0,0,0,0,7,2008,0,0,85400,1470,37,2,0.5875
432,50,4,60.0,5586,1,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,1,0.0,3,4,0,3,3,3,5,0,5,0,901,901,1,2,1,4,1088,110,0,1198,0,0,1,0,4,1,3,7,6,0,2,1,1980.0,2,0,0,4,4,0,0,98,0,0,0,0,0,9,2008,3,0,79900,2099,88,1,0.21446473326172574
433,160,4,24.0,1920,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,1,376.0,3,4,1,3,3,3,0,471,5,0,294,765,1,0,1,4,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,2,5,1971.0,2,2,440,4,4,2,240,36,0,0,0,0,0,8,2007,8,4,122500,2130,36,3,0.7109375
434,60,3,100.0,10839,1,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,926,926,1,0,1,4,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,4,1,1997.0,0,2,470,4,4,2,0,36,0,0,0,0,0,7,2008,8,4,181000,2530,11,3,0.14798413137743335
435,180,4,21.0,1890,1,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,1,0.0,3,2,1,2,3,0,0,495,5,0,135,630,1,2,1,4,630,0,0,630,1,0,1,0,1,1,3,3,6,0,2,1,1980.0,2,0,0,4,4,2,88,0,0,0,0,0,0,6,2008,8,4,81000,1260,36,2,0.3333333333333333
